class,precision,recall,f1-score,support,Category,patch_size,data_type
Pine,0.9415109666937449,0.957218368021143,0.9492996969448767,18162.0,Conifer,3,train_data
Nut Pine,0.9570938671345403,0.9175076452599389,0.9368827823100043,13080.0,Conifer,3,train_data
Larch,0.9680305222996974,0.9782406381564369,0.9731087991535884,22565.0,Conifer,3,train_data
accuracy,0.9563811400003717,0.9563811400003717,0.9563811400003717,0.9563811400003717,Conifer,3,train_data
macro avg,0.9555451187093276,0.9509888838125063,0.9530970928028232,53807.0,Conifer,3,train_data
weighted avg,0.9564205158232991,0.9563811400003717,0.9562660609479887,53807.0,Conifer,3,train_data
Mongolian Oak,0.9711433842660485,0.9003157617752828,0.9343892947361234,22802.0,Broadleaf,3,train_data
Oriental Oak,0.8811192468619247,0.965056997193103,0.9211799764879569,17457.0,Broadleaf,3,train_data
accuracy,0.9283886832757893,0.9283886832757893,0.9283886832757893,0.9283886832757893,Broadleaf,3,train_data
macro avg,0.9261313155639865,0.9326863794841929,0.9277846356120402,40259.0,Broadleaf,3,train_data
weighted avg,0.9321073583671491,0.9283886832757893,0.9286615054552608,40259.0,Broadleaf,3,train_data
NF,0.9235364396654719,0.9757021142316188,0.948902869418444,3169.0,Overall,3,validation
PD,0.7592629681554176,0.8422572761608531,0.7986096481988625,4501.0,Overall,3,validation
PK,0.8683216405828387,0.781827016520894,0.8228074661211966,4116.0,Overall,3,validation
LK,0.9160033869602032,0.9324254438889846,0.9241414659149154,5801.0,Overall,3,validation
QM,0.776313819434047,0.8239313522962022,0.7994141227258711,6293.0,Overall,3,validation
QV,0.8237569060773481,0.7236693091732729,0.7704762725002153,6181.0,Overall,3,validation
accuracy,0.8372309637071288,0.8372309637071288,0.8372309637071288,0.8372309637071288,Overall,3,validation
macro avg,0.8445325268125544,0.8466354187119709,0.8440586408132509,30061.0,Overall,3,validation
weighted avg,0.8385902471483005,0.8372309637071288,0.8363747815673176,30061.0,Overall,3,validation
Conifer,0.95099456259894,0.9728226431035697,0.9617847695948768,14203.0,Conifer vs Broadleaf,3,validation
Broadleaf,0.9681176179069959,0.9427330491434087,0.9552567237163814,12433.0,Conifer vs Broadleaf,3,validation
accuracy,0.9587775942333684,0.9587775942333684,0.9587775942333684,0.9587775942333684,Conifer vs Broadleaf,3,validation
macro avg,0.959556090252968,0.9577778461234892,0.9585207466556291,26636.0,Conifer vs Broadleaf,3,validation
weighted avg,0.95898716459042,0.9587775942333684,0.9587376456120216,26636.0,Conifer vs Broadleaf,3,validation
Pine,0.8156196213425129,0.8968535604447598,0.8543098591549296,4227.0,Conifer,3,validation
Nut Pine,0.8981300586101033,0.8018938450037378,0.8472880463401791,4013.0,Conifer,3,validation
Larch,0.9683136412459721,0.9698762775685853,0.9690943294813222,5577.0,Conifer,3,validation
accuracy,0.8987479192299341,0.8987479192299341,0.8987479192299341,0.8987479192299341,Conifer,3,validation
macro avg,0.894021107066196,0.889541227672361,0.8902307449921437,13817.0,Conifer,3,validation
weighted avg,0.9012162728411329,0.8987479192299341,0.8986012723549512,13817.0,Conifer,3,validation
Mongolian Oak,0.8036267823930564,0.8669118876442067,0.8340706185152417,5981.0,Broadleaf,3,validation
Oriental Oak,0.8489276902638072,0.7792682926829269,0.8126078662912163,5740.0,Broadleaf,3,validation
accuracy,0.8239911270369422,0.8239911270369422,0.8239911270369422,0.8239911270369422,Broadleaf,3,validation
macro avg,0.8262772363284319,0.8230900901635667,0.823339242403229,11721.0,Broadleaf,3,validation
weighted avg,0.825811511612245,0.8239911270369422,0.8235598943649212,11721.0,Broadleaf,3,validation
NF,0.9740117575511859,0.9935483870967742,0.9836830791278535,24180.0,Overall,5,train_data
PD,0.8698400158009085,0.9308322324966974,0.8993031625698752,18925.0,Overall,5,train_data
PK,0.9427294882209586,0.872228485531755,0.9061097013468671,13305.0,Overall,5,train_data
LK,0.9333474756045821,0.9666915674298018,0.9497269410926673,22757.0,Overall,5,train_data
QM,0.9538454180218099,0.8443268416596105,0.8957509881422925,23620.0,Overall,5,train_data
QV,0.8533494584078242,0.904828278322926,0.8783352275802349,17936.0,Overall,5,train_data
accuracy,0.922906157070318,0.922906157070318,0.922906157070318,0.922906157070318,Overall,5,train_data
macro avg,0.9211872689345447,0.9187426320895941,0.918818183309965,120723.0,Overall,5,train_data
weighted avg,0.9246956719051969,0.922906157070318,0.9226489878615701,120723.0,Overall,5,train_data
Conifer,0.9623578150390172,0.9892980395036346,0.9756419888302542,54476.0,Conifer vs Broadleaf,5,train_data
Broadleaf,0.9853888373724969,0.9491140829430792,0.966911357851636,41426.0,Conifer vs Broadleaf,5,train_data
accuracy,0.9719401055243895,0.9719401055243895,0.9719401055243895,0.9719401055243895,Conifer vs Broadleaf,5,train_data
macro avg,0.9738733262057571,0.9692060612233568,0.971276673340945,95902.0,Conifer vs Broadleaf,5,train_data
weighted avg,0.9723063367714808,0.9719401055243895,0.9718706898070822,95902.0,Conifer vs Broadleaf,5,train_data
Pine,0.9197994987468672,0.9640980735551664,0.9414279606669517,18272.0,Conifer,5,train_data
Nut Pine,0.9618731869042686,0.8857426347122577,0.9222394405372114,13102.0,Conifer,5,train_data
Larch,0.9701446463221026,0.976908388471957,0.9735147693328908,22519.0,Conifer,5,train_data
accuracy,0.9504017219304919,0.9504017219304919,0.9504017219304919,0.9504017219304919,Conifer,5,train_data
macro avg,0.9506057773244129,0.9422496989131272,0.9457273901790181,53893.0,Conifer,5,train_data
weighted avg,0.9510646322611455,0.9504017219304919,0.9501703734776771,53893.0,Conifer,5,train_data
Mongolian Oak,0.9731615673644659,0.8848218643240605,0.9268916155419223,22539.0,Broadleaf,5,train_data
Oriental Oak,0.8620982735723771,0.9672209309255617,0.9116391416694754,16779.0,Broadleaf,5,train_data
accuracy,0.9199857571595706,0.9199857571595706,0.9199857571595706,0.9199857571595706,Broadleaf,5,train_data
macro avg,0.9176299204684215,0.9260213976248111,0.9192653786056988,39318.0,Broadleaf,5,train_data
weighted avg,0.9257651838623179,0.9199857571595706,0.9203826054420753,39318.0,Broadleaf,5,train_data
NF,0.9459709786971288,0.9742448330683625,0.9598997493734336,3145.0,Overall,5,validation
PD,0.7780228594345298,0.8662647912480465,0.8197760405662371,4479.0,Overall,5,validation
PK,0.8702854230377166,0.8296890184645287,0.849502487562189,4116.0,Overall,5,validation
LK,0.9060837765957447,0.9452054794520548,0.9252312653823305,5767.0,Overall,5,validation
QM,0.7843462524506107,0.8296379007816239,0.8063565891472868,6269.0,Overall,5,validation
QV,0.8427293934681181,0.7031630170316302,0.7666460341321072,6165.0,Overall,5,validation
accuracy,0.8465315119735479,0.8465315119735479,0.8465315119735479,0.8465315119735479,Overall,5,validation
macro avg,0.8545731139473082,0.8580341733410412,0.8545686943605975,29941.0,Overall,5,validation
weighted avg,0.8476609473165377,0.8465315119735479,0.8451436091490022,29941.0,Overall,5,validation
Conifer,0.9405307112068966,0.9830353371814726,0.9613134163970538,14206.0,Conifer vs Broadleaf,5,validation
Broadleaf,0.9795294317506158,0.9288763592428514,0.9535306763684471,12415.0,Conifer vs Broadleaf,5,validation
accuracy,0.9577776943014913,0.9577776943014913,0.9577776943014913,0.9577776943014913,Conifer vs Broadleaf,5,validation
macro avg,0.9600300714787562,0.955955848212162,0.9574220463827505,26621.0,Conifer vs Broadleaf,5,validation
weighted avg,0.9587181991130712,0.9577776943014913,0.9576838488580751,26621.0,Conifer vs Broadleaf,5,validation
Pine,0.8605012197826569,0.9078146934955545,0.8835249914607765,4274.0,Conifer,5,validation
Nut Pine,0.9075205952697316,0.8363948077394073,0.8705072648483304,4083.0,Conifer,5,validation
Larch,0.9574916564201651,0.9720042796005706,0.9646933899654898,5608.0,Conifer,5,validation
accuracy,0.9127103472968134,0.9127103472968134,0.9127103472968134,0.9127103472968134,Conifer,5,validation
macro avg,0.9085044904908512,0.9054045936118441,0.9062418820915322,13965.0,Conifer,5,validation
weighted avg,0.9131974230606285,0.9127103472968134,0.9123141787902298,13965.0,Conifer,5,validation
Mongolian Oak,0.8058568329718004,0.875,0.8390062913373124,5944.0,Broadleaf,5,validation
Oriental Oak,0.8536825521859,0.7757695060844667,0.8128633039564973,5588.0,Broadleaf,5,validation
accuracy,0.8269164065209851,0.8269164065209851,0.8269164065209851,0.8269164065209851,Broadleaf,5,validation
macro avg,0.8297696925788502,0.8253847530422334,0.8259347976469049,11532.0,Broadleaf,5,validation
weighted avg,0.8290314877557396,0.8269164065209851,0.8263383227729701,11532.0,Broadleaf,5,validation
NF,0.9665903706380757,0.9954921422663359,0.9808283927225312,24180.0,Overall,7,train_data
PD,0.9166575820342309,0.8886129458388375,0.9024174291003729,18925.0,Overall,7,train_data
PK,0.9163839252054587,0.9134911687335588,0.9149352604637158,13305.0,Overall,7,train_data
LK,0.9499912495624782,0.954124005800413,0.952053142744393,22757.0,Overall,7,train_data
QM,0.9385802167757055,0.8138865368331922,0.8717971974060134,23620.0,Overall,7,train_data
QV,0.7914530733483448,0.9210526315789473,0.8513489139117215,17936.0,Overall,7,train_data
accuracy,0.9153102557093512,0.9153102557093512,0.9153102557093512,0.9153102557093512,Overall,7,train_data
macro avg,0.913276069594049,0.9144432385085475,0.9122300560581246,120723.0,Overall,7,train_data
weighted avg,0.9185996532309214,0.9153102557093512,0.9152805290981,120723.0,Overall,7,train_data
Conifer,0.9766997075969619,0.9783910248143987,0.977544634640162,54283.0,Conifer vs Broadleaf,7,train_data
Broadleaf,0.9716214254608797,0.9694168195423385,0.970517870520287,41428.0,Conifer vs Broadleaf,7,train_data
accuracy,0.9745065875395722,0.9745065875395722,0.9745065875395722,0.9745065875395722,Conifer vs Broadleaf,7,train_data
macro avg,0.9741605665289208,0.9739039221783685,0.9740312525802245,95711.0,Conifer vs Broadleaf,7,train_data
weighted avg,0.9745016000405304,0.9745065875395722,0.9745031369653055,95711.0,Conifer vs Broadleaf,7,train_data
Pine,0.9516722313394828,0.9438208553148502,0.9477302826227845,17818.0,Conifer,7,train_data
Nut Pine,0.9338455628121398,0.9339890878352417,0.933917319809436,13013.0,Conifer,7,train_data
Larch,0.9682929004637888,0.9745949100049374,0.9714336845401874,22279.0,Conifer,7,train_data
accuracy,0.9543212201092073,0.9543212201092073,0.9543212201092073,0.9543212201092073,Conifer,7,train_data
macro avg,0.9512702315384706,0.950801617718343,0.9510270956574693,53110.0,Conifer,7,train_data
weighted avg,0.9542765139580875,0.9543212201092073,0.9542891228831444,53110.0,Conifer,7,train_data
Mongolian Oak,0.9612,0.840760988410234,0.8969555581476729,22865.0,Broadleaf,7,train_data
Oriental Oak,0.8194037994147115,0.9551341350601296,0.8820781162399551,17296.0,Broadleaf,7,train_data
accuracy,0.8900176788426583,0.8900176788426583,0.8900176788426583,0.8900176788426583,Broadleaf,7,train_data
macro avg,0.8903018997073557,0.8979475617351818,0.889516837193814,40161.0,Broadleaf,7,train_data
weighted avg,0.9001331170707115,0.8900176788426583,0.8905483413145292,40161.0,Broadleaf,7,train_data
NF,0.9293478260869565,0.9786963434022258,0.9533839244231067,3145.0,Overall,7,validation
PD,0.836511067280298,0.8521991515963385,0.8442822384428224,4479.0,Overall,7,validation
PK,0.8594453662005215,0.8809523809523809,0.8700659868026395,4116.0,Overall,7,validation
LK,0.9445625221395678,0.9247442344373158,0.9345483220888461,5767.0,Overall,7,validation
QM,0.7908188181670194,0.7749242303397671,0.7827908475668708,6269.0,Overall,7,validation
QV,0.7783096731594585,0.764801297648013,0.7714963593225885,6165.0,Overall,7,validation
accuracy,0.8492368324371263,0.8492368324371263,0.8492368324371263,0.8492368324371263,Overall,7,validation
macro avg,0.8564992121723037,0.8627196063960069,0.8594279464411457,29941.0,Overall,7,validation
weighted avg,0.8486765132082854,0.8492368324371263,0.8488111700371592,29941.0,Overall,7,validation
Conifer,0.9612252001392273,0.9758993568450067,0.9685066984639125,14149.0,Conifer vs Broadleaf,7,validation
Broadleaf,0.9720423054849553,0.9551276887134456,0.9635107679804957,12413.0,Conifer vs Broadleaf,7,validation
accuracy,0.9661923047963256,0.9661923047963256,0.9661923047963256,0.9661923047963256,Conifer vs Broadleaf,7,validation
macro avg,0.9666337528120913,0.9655135227792262,0.966008733222204,26562.0,Conifer vs Broadleaf,7,validation
weighted avg,0.9662802686075853,0.9661923047963256,0.9661719915483695,26562.0,Conifer vs Broadleaf,7,validation
Pine,0.8947491795593061,0.9010859301227573,0.8979063749705951,4236.0,Conifer,7,validation
Nut Pine,0.8902528848514608,0.8904715127701375,0.8903621853898097,4072.0,Conifer,7,validation
Larch,0.9751325653684403,0.9696363636363636,0.9723766979669979,5500.0,Conifer,7,validation
accuracy,0.925260718424102,0.925260718424102,0.925260718424102,0.925260718424102,Conifer,7,validation
macro avg,0.9200448765930691,0.9203979355097528,0.9202150861091342,13808.0,Conifer,7,validation
weighted avg,0.9254415108092983,0.925260718424102,0.9253445873480036,13808.0,Conifer,7,validation
Mongolian Oak,0.8156480859637341,0.8039053450273044,0.8097341445120426,6043.0,Broadleaf,7,validation
Oriental Oak,0.7991525423728814,0.8111130225356958,0.8050883633569538,5813.0,Broadleaf,7,validation
accuracy,0.8074392712550608,0.8074392712550608,0.8074392712550608,0.8074392712550608,Broadleaf,7,validation
macro avg,0.8074003141683077,0.8075091837815,0.8074112539344982,11856.0,Broadleaf,7,validation
weighted avg,0.8075603164889006,0.8074392712550608,0.8074563167577805,11856.0,Broadleaf,7,validation
NF,0.984105245683931,0.980686517783292,0.9823929074488359,24180.0,Overall,9,train_data
PD,0.8684000399241442,0.9194715984147952,0.893206375279111,18925.0,Overall,9,train_data
PK,0.9015788697063597,0.9184517098835024,0.9099370788190179,13305.0,Overall,9,train_data
LK,0.9599697212574584,0.9473568572307421,0.9536215857569391,22757.0,Overall,9,train_data
QM,0.9591646369902057,0.7836155800169348,0.8625486403989095,23620.0,Overall,9,train_data
QV,0.7825187969924812,0.9284121320249777,0.8492452060383517,17936.0,Overall,9,train_data
accuracy,0.9116241312757304,0.9116241312757304,0.9116241312757304,0.9116241312757304,Overall,9,train_data
macro avg,0.9092895517590968,0.912999065892374,0.9084919656235275,120723.0,Overall,9,train_data
weighted avg,0.9174921040138729,0.9116241312757304,0.911772664005648,120723.0,Overall,9,train_data
Conifer,0.967566887679011,0.9848202201982516,0.9761173197016251,54678.0,Conifer vs Broadleaf,9,train_data
Broadleaf,0.9795097143703557,0.9564871510534689,0.9678615424020296,41482.0,Conifer vs Broadleaf,9,train_data
accuracy,0.9725977537437605,0.9725977537437605,0.9725977537437605,0.9725977537437605,Conifer vs Broadleaf,9,train_data
macro avg,0.9735383010246834,0.9706536856258603,0.9719894310518273,96160.0,Conifer vs Broadleaf,9,train_data
weighted avg,0.9727188462564899,0.9725977537437605,0.9725558996315146,96160.0,Conifer vs Broadleaf,9,train_data
Pine,0.9324295359554174,0.9517584641470218,0.9419948572201922,18283.0,Conifer,9,train_data
Nut Pine,0.9258978633126231,0.9275846364050402,0.9267404823297437,13174.0,Conifer,9,train_data
Larch,0.9804893578315445,0.9628422133893082,0.9715856598841794,22391.0,Conifer,9,train_data
accuracy,0.950453127321349,0.950453127321349,0.950453127321349,0.950453127321349,Conifer,9,train_data
macro avg,0.9462722523665282,0.9473951046471235,0.9467736664780384,53848.0,Conifer,9,train_data
weighted avg,0.9508157195877193,0.950453127321349,0.9505672559655973,53848.0,Conifer,9,train_data
Mongolian Oak,0.9729289318755256,0.8222567747667703,0.8912698030529205,22510.0,Broadleaf,9,train_data
Oriental Oak,0.8062751174163559,0.970000582512961,0.8805922792173453,17167.0,Broadleaf,9,train_data
accuracy,0.8861809108551554,0.8861809108551554,0.8861809108551554,0.8861809108551554,Broadleaf,9,train_data
macro avg,0.8896020246459408,0.8961286786398657,0.8859310411351329,39677.0,Broadleaf,9,train_data
weighted avg,0.9008230258639681,0.8861809108551554,0.8866499716219828,39677.0,Broadleaf,9,train_data
NF,0.968126207340631,0.956120826709062,0.9620860662294033,3145.0,Overall,9,validation
PD,0.7711561382598331,0.8667113194909578,0.816146326080101,4479.0,Overall,9,validation
PK,0.8336082960169692,0.85932944606414,0.8462734776887187,4116.0,Overall,9,validation
LK,0.9506726457399103,0.9190220218484481,0.9345794392523364,5767.0,Overall,9,validation
QM,0.8325030063562961,0.773010049449673,0.8016542597187758,6269.0,Overall,9,validation
QV,0.7909769555339176,0.7905920519059205,0.7907844568832644,6165.0,Overall,9,validation
accuracy,0.8498714137804348,0.8498714137804348,0.8498714137804348,0.8498714137804348,Overall,9,validation
macro avg,0.8578405415412594,0.8607976192447002,0.8585873376420999,29941.0,Overall,9,validation
weighted avg,0.8519341517469091,0.8498714137804348,0.8501726082629695,29941.0,Overall,9,validation
Conifer,0.9492596114658335,0.9793958931950382,0.9640923045082956,14269.0,Conifer vs Broadleaf,9,validation
Broadleaf,0.9754488517745302,0.939893788220148,0.9573413104946114,12428.0,Conifer vs Broadleaf,9,validation
accuracy,0.9610068547027756,0.9610068547027756,0.9610068547027756,0.9610068547027756,Conifer vs Broadleaf,9,validation
macro avg,0.9623542316201819,0.959644840707593,0.9607168075014535,26697.0,Conifer vs Broadleaf,9,validation
weighted avg,0.9614512389354549,0.9610068547027756,0.9609495785989399,26697.0,Conifer vs Broadleaf,9,validation
Pine,0.8599911386796633,0.8990273274664197,0.8790760869565217,4318.0,Conifer,9,validation
Nut Pine,0.876797223599405,0.865426963542941,0.8710749907646842,4087.0,Conifer,9,validation
Larch,0.9765984890363,0.9515260323159784,0.9638992452487042,5570.0,Conifer,9,validation
accuracy,0.9101252236135957,0.9101252236135957,0.9101252236135957,0.9101252236135957,Conifer,9,validation
macro avg,0.9044622837717894,0.9053267744417797,0.9046834409899701,13975.0,Conifer,9,validation
weighted avg,0.911382151957191,0.9101252236135957,0.9105440305380184,13975.0,Conifer,9,validation
Mongolian Oak,0.8537702607470049,0.8107746361050694,0.8317171543808461,5977.0,Broadleaf,9,validation
Oriental Oak,0.8116569525395504,0.8544880785413744,0.8325219916303698,5704.0,Broadleaf,9,validation
accuracy,0.8321205376252033,0.8321205376252033,0.8321205376252033,0.8321205376252033,Broadleaf,9,validation
macro avg,0.8327136066432776,0.8326313573232219,0.8321195730056079,11681.0,Broadleaf,9,validation
weighted avg,0.8332057277433818,0.8321205376252033,0.8321101679645534,11681.0,Broadleaf,9,validation
NF,0.9655340992422391,0.9903472483389746,0.9777832786682344,23931.0,Overall,11,train_data
PD,0.877478233504668,0.889562396979848,0.8834789955905262,18807.0,Overall,11,train_data
PK,0.9233655304542189,0.870419143652645,0.8961109389525875,13289.0,Overall,11,train_data
LK,0.9421364334283834,0.948754196854568,0.9454337346745614,22636.0,Overall,11,train_data
QM,0.9316504656725533,0.7781839823159327,0.8480300187617261,23524.0,Overall,11,train_data
QV,0.7615445673997292,0.9156234210969517,0.8315065001274535,17813.0,Overall,11,train_data
accuracy,0.9007416666666667,0.9007416666666667,0.9007416666666667,0.9007416666666667,Overall,11,train_data
macro avg,0.900284888283632,0.8988150648731533,0.8970572444625148,120000.0,Overall,11,train_data
weighted avg,0.9057272786779319,0.9007416666666667,0.9007071737153002,120000.0,Overall,11,train_data
Conifer,0.9721131692931527,0.9765228661359008,0.974313028217799,54010.0,Conifer vs Broadleaf,11,train_data
Broadleaf,0.9690490138644796,0.963288282823381,0.9661600613280442,41213.0,Conifer vs Broadleaf,11,train_data
accuracy,0.9707948709870514,0.9707948709870514,0.9707948709870514,0.9707948709870514,Conifer vs Broadleaf,11,train_data
macro avg,0.9705810915788162,0.9699055744796409,0.9702365447729215,95223.0,Conifer vs Broadleaf,11,train_data
weighted avg,0.9707869871976305,0.9707948709870514,0.9707843825709757,95223.0,Conifer vs Broadleaf,11,train_data
Pine,0.9230344827586207,0.9462669683257918,0.9345063538611925,17680.0,Conifer,11,train_data
Nut Pine,0.9414781051603451,0.8918960598349911,0.9160166303702237,12969.0,Conifer,11,train_data
Larch,0.9617124177152837,0.9720726021816866,0.9668647577885827,22093.0,Conifer,11,train_data
accuracy,0.9437071024989572,0.9437071024989572,0.9437071024989572,0.9437071024989572,Conifer,11,train_data
macro avg,0.9420750018780831,0.9367452101141565,0.9391292473399996,52742.0,Conifer,11,train_data
weighted avg,0.9437714088502652,0.9437071024989572,0.943514373921362,52742.0,Conifer,11,train_data
Mongolian Oak,0.9604911065638281,0.8086760613155454,0.8780698388334612,22637.0,Broadleaf,11,train_data
Oriental Oak,0.7901748946271983,0.9558694250717927,0.8651601952047528,17063.0,Broadleaf,11,train_data
accuracy,0.8719395465994962,0.8719395465994962,0.8719395465994962,0.8719395465994962,Broadleaf,11,train_data
macro avg,0.8753330005955131,0.882272743193669,0.871615017019107,39700.0,Broadleaf,11,train_data
weighted avg,0.8872894560783189,0.8719395465994962,0.8725212935126389,39700.0,Broadleaf,11,train_data
NF,0.9447360296387775,0.9792,0.961659333752357,3125.0,Overall,11,validation
PD,0.7943598188554961,0.8658290329818263,0.8285560923242082,4457.0,Overall,11,validation
PK,0.8703563305534496,0.8367346938775511,0.8532144184318098,4116.0,Overall,11,validation
LK,0.9346246973365617,0.9404803341454925,0.9375433726578765,5746.0,Overall,11,validation
QM,0.7575279836039729,0.7683082826990726,0.7628800508057474,6254.0,Overall,11,validation
QV,0.7672079068125662,0.7071742313323572,0.7359688478794548,6147.0,Overall,11,validation
accuracy,0.8349472273412631,0.8349472273412631,0.8349472273412631,0.8349472273412631,Overall,11,validation
